stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
5973,,GIACOMO MUTTONI 323 ,,-30.114717,-51.162371
167,,LAMI 6233 ,,-30.218042,-51.118218
166,,LAMI DF 6233 ,,-30.218103,-51.118262
4294,,LAMI 7855 ,,-30.219169,-51.102154
4293,,LAMI 7900 ,,-30.219145,-51.102277
1092,,DEROCY GIACOMO DA SILVA DF 257 ,,-30.127574,-51.210993
1996,,GONCALVES LEDO 279 ,,-30.054712,-51.195411
3137,,DOM DIOGO DE SOUZA 731 ,,-30.017036,-51.154321
2882,,ANERON CORREA DE OLIVEIRA 65 ,,-30.047595,-51.171469
4304,,OTAVIANO JOSE PINTO 1160 ,,-30.230138,-51.097439
4303,,OTAVIANO JOSE PINTO 2190 ,,-30.230116,-51.097543
4310,,OTAVIANO JOSE PINTO 915 ,,-30.227698,-51.098859
2481,,GIACOMO MUTTONI 60 ,,-30.113217,-51.162342
4311,,OTAVIANO JOSE PINTO 2435 ,,-30.227935,-51.098651
5223,,MAIAS 202 ,,-29.988438,-51.095975
4981,,MAIAS DF 773 ,,-29.994607,-51.094628
5146,,MAIAS 847 ,,-29.995425,-51.094502
4978,,MAIAS 953 ,,-29.996225,-51.094508
4979,,MAIAS DF 921 PRAÇA,,-29.996059,-51.094399
4970,,MAIAS 1247 ,,-29.997738,-51.097249
4931,,MAIAS DF 1454 ,,-30.000668,-51.097664
4971,,MAIAS 1120 ,,-29.997738,-51.097029
4942,,MAIAS 1454 ,,-30.000623,-51.097589
4930,,MAIAS DF 1577 ,,-30.002322,-51.097794
4929,,MAIAS 1629 ,,-30.002602,-51.097997
4926,,MAIAS 2410 ,,-30.004155,-51.09823
4925,,MAIAS 1817 ,,-30.004149,-51.098312
4179,,SILVESTRE FELIX RODRIGUES 970 ,,-30.008946,-51.118589
4180,,SILVESTRE FELIX RODRIGUES 981 ,,-30.009071,-51.118511
4190,,SILVESTRE FELIX RODRIGUES 801 ,,-30.008063,-51.12009
4187,,SILVESTRE FELIX RODRIGUES EF 183 ,,-30.007299,-51.121305
4189,,SILVESTRE FELIX RODRIGUES DF 795 ESCOLA LIDIA MOSCHETTI,,-30.007916,-51.120192
4188,,SILVESTRE FELIX RODRIGUES 961 ,,-30.007162,-51.121379
4921,,JOAO FERREIRA JARDIM DF 855 ,,-30.005889,-51.098751
4919,,JOAO FERREIRA JARDIM DF 639 ,,-30.007792,-51.09893
5941,,JOAO FERREIRA JARDIM DF 501 ,,-30.009112,-51.099028
495,,WENCESLAU ESCOBAR 3212 ,,-30.116058,-51.253753
4813,,EDU LAS-CASAS 565 ,,-30.008197,-51.106404
4807,,EDU LAS-CASAS 329 ,,-30.008613,-51.107755
4790,,EDU LAS-CASAS 110 ,,-30.008383,-51.110229
4806,,EDU LAS-CASAS 270 ,,-30.008492,-51.108414
4789,,EDU LAS-CASAS 25 ,,-30.008384,-51.111342
4932,,ANTONIO FRANCISCO LISBOA DF 377 ,,-30.008234,-51.096734
4933,,ANTONIO FRANCISCO LISBOA 433 ,,-30.007651,-51.096684
4914,,ANTONIO FRANCISCO LISBOA 242 ,,-30.009367,-51.096657
2528,,JAIME LINO DOS SANTOS FILHO DF 765 ,,-30.109968,-51.140902
2530,,JAIME LINO DOS SANTOS FILHO AL 682 ,,-30.10868,-51.140683
2532,,JAIME LINO DOS SANTOS FILHO DF 541 ASSOC MORADORES,,-30.107798,-51.140532
2534,,JAIME LINO DOS SANTOS FILHO DF 365 ,,-30.10638,-51.140272
2537,,JAIME LINO DOS SANTOS FILHO 152 ,,-30.104474,-51.139962
4459,,ARMANDO INACIO DA SILVEIRA 5003 ,,-30.208842,-51.027993
4453,,ARMANDO INACIO DA SILVEIRA 2780 ,,-30.211537,-51.033492
4451,,ARMANDO INACIO DA SILVEIRA 2247 ,,-30.213748,-51.036908
1097,,ATILIO SUPERTTI 931 ,,-30.12403,-51.211795
1107,,ATILIO SUPERTTI 470 ,,-30.119697,-51.212814
6406,,ATILIO SUPERTTI 256 ,,-30.117923,-51.212551
1115,,ATILIO SUPERTTI AL 87 ,,-30.116027,-51.212003
1116,,ATILIO SUPERTTI AL 54 ,,-30.115893,-51.211867
2615,,DOLORES DURAN 1477 CONDOMÍNIO ATMOSFERA,,-30.087898,-51.121989
2617,,DOLORES DURAN 1467 ,,-30.086945,-51.122011
5043,,DOLORES DURAN 385 ,,-30.079856,-51.124808
5719,,DOLORES DURAN 240 CONDOMINIO MORADAS DA COLINA,,-30.078774,-51.126047
3198,,DOLORES DURAN DF 64 DMAE ESTAC BOMBEAMENTO,,-30.077322,-51.127459
5522,,DOLORES DURAN 54 ,,-30.077221,-51.127391
2603,,IZIDORO LIMA DF340 ,,-30.089283,-51.127888
2591,,IZIDORO LIMA AL 791 ,,-30.092295,-51.130584
4478,,ARMANDO PEDRO DA ROZA 125/150 ,,-30.142767,-51.103098
450,,ABOLICAO AL 1188 ,,-30.157206,-51.137483
451,,ABOLICAO DF 1356 ,,-30.156417,-51.135445
2596,,IZIDORO LIMA 577 ,,-30.090691,-51.129126
449,,ABOLICAO AL 1187 ,,-30.157271,-51.137447
3330,,DOM LUIZ GUANELLA 641 ,,-30.027529,-51.144219
3326,,DOM LUIZ GUANELLA 465 ,,-30.027315,-51.145786
3327,,DOM LUIZ GUANELLA 490 ,,-30.027246,-51.145436
3316,,DOM LUIZ GUANELLA 313 ,,-30.027309,-51.147441
3312,,DOM LUIZ GUANELLA 39 ,,-30.027366,-51.150454
4948,,AMALIA AVEIRO AL 290 ,,-30.008699,-51.093628
5089,,AMALIA AVEIRO AL 275 ,,-30.008801,-51.094363
4918,,AMALIA AVEIRO AL 90 ,,-30.00878,-51.095461
3315,,DOM LUIZ GUANELLA 262 ,,-30.027243,-51.14777
6323,,AMALIA AVEIRO AL 5 ,,-30.008877,-51.095954
4973,,GAMAL ABDEL NASSER 340 ,,-29.9997,-51.093969
4969,,GAMAL ABDEL NASSER AL 230 ,,-29.999525,-51.095473
6179,,GAMAL ABDEL NASSER 195 ,,-29.999546,-51.095914
4920,,ALBERTO RANGEL DF 612 ,,-30.008057,-51.097938
4924,,ALBERTO RANGEL DF 812 ,,-30.006071,-51.097785
4912,,ALBERTO RANGEL DF 470 ,,-30.009891,-51.098103
4907,,ALBERTO RANGEL DF 186 ,,-30.012775,-51.098287
6106,,FREI GERMANO 801 ,,-30.054714,-51.167195
5963,,FREI GERMANO DF 276 ,,-30.058212,-51.167238
2721,,FREI GERMANO 217 ,,-30.058795,-51.167293
6111,,FREI GERMANO 127 ,,-30.060078,-51.167443
4909,,RUDI SCHALY AL 35 ,,-30.009223,-51.099712
4905,,RUDI SCHALY 120 ,,-30.009203,-51.100594
4908,,RUDI SCHALY 20 ,,-30.009332,-51.099378
4821,,RUDI SCHALY 225 ,,-30.008996,-51.101829
4820,,RUDI SCHALY 260 ,,-30.00901,-51.102366
4819,,RUDI SCHALY 370 ,,-30.008889,-51.103473
4818,,RUDI SCHALY DF 390 ,,-30.008806,-51.103561
4816,,RUDI SCHALY 540 ,,-30.008691,-51.105328
4817,,RUDI SCHALY 555 ,,-30.008622,-51.105283
5989,,VINTE SEIS DE DEZEMBRO 711 ,,-30.067952,-51.162153
2749,,VINTE SEIS DE DEZEMBRO 608 ,,-30.06798,-51.16332
2748,,VINTE SEIS DE DEZEMBRO 539 ,,-30.068182,-51.164251
2747,,VINTE SEIS DE DEZEMBRO 478 OFICINA,,-30.068193,-51.164856
2745,,VINTE SEIS DE DEZEMBRO 365 ,,-30.068463,-51.166255
1284,,ALPES AL 216 ,,-30.085451,-51.197909
5909,,VINTE SEIS DE DEZEMBRO DF 220 ,,-30.068624,-51.167549
1246,,TAVEIRA JUNIOR 505 ,,-30.088995,-51.210305
3350,,CEL JOAO PACHECO DE FREITAS 135 ,,-30.029511,-51.139641
3319,,LOUVRE 162 ,,-30.028745,-51.145096
4911,,CAROLINA VON KOZERITZ  ESQ.ALBERTO RANGEL,,-30.009565,-51.098254
5064,,CAROLINA VON KOZERITZ  ESQ. R. ANT. FRANC. LISB.,,-30.009637,-51.09678
4910,,CAROLINA VON KOZERITZ 10 ,,-30.009459,-51.098818
1403,,JORACY CAMARGO 218 ,,-30.075524,-51.217312
1677,,JORACY CAMARGO 98 ,,-30.075582,-51.216061
3355,,LEOPOLDO BETTIOL 332 ,,-30.027465,-51.139979
4301,,OTAVIANO JOSE PINTO 960 ,,-30.232944,-51.095972
3353,,LEOPOLDO BETTIOL DF 154 PRACA,,-30.027532,-51.142034
6405,,ERNESTINA AMARO TORELLY 211 ,,-30.044388,-51.149548
1972,,SILVADO 320 ,,-30.067858,-51.183882
3354,,LEOPOLDO BETTIOL AL 160 ,,-30.027461,-51.141619
6404,,OTAVIANO JOSE PINTO 985 ,,-30.23263,-51.096054
1863,,SAO MANOEL 1900 ESC EST EDUC APELES PORTO ALEGRE,,-30.050204,-51.200472
3259,,GUADALAJARA 910 ,,-30.035575,-51.14366
3261,,GUADALAJARA DF 810 ,,-30.034867,-51.143657
3262,,GUADALAJARA 770 ,,-30.034254,-51.143459
3263,,GUADALAJARA 605 ,,-30.032837,-51.143434
3320,,GUADALAJARA 580 ,,-30.032529,-51.143338
3321,,GUADALAJARA 433 ,,-30.031055,-51.143633
3322,,GUADALAJARA 410 ,,-30.030838,-51.14355
3324,,GUADALAJARA 245 ,,-30.029421,-51.143628
3331,,GUADALAJARA DF 29 ,,-30.027111,-51.143541
3332,,GUADALAJARA 007 ,,-30.026709,-51.14358
2271,,GUILHERME ALVES DF 39 ,,-30.047441,-51.184676
2062,,GUILHERME ALVES 300 MLP SERVICO DE REPARACAO AUTOMOTIVA,,-30.049712,-51.185316
2060,,GUILHERME ALVES DF 469 ,,-30.051415,-51.186098
5399,,RETIRO DA PONTA GROSSA 1220 ,,-30.181611,-51.188523
243,,JUCA BATISTA 7424 ,,-30.18004,-51.175768
2059,,GUILHERME ALVES DF 595 ,,-30.052411,-51.186662
2019,,GUILHERME ALVES AL 1228 ,,-30.058578,-51.190104
1038,,FREDERICO ETZBERGER DF 530 ,,-30.089193,-51.216423
1247,,TAVEIRA JUNIOR DF 507 ,,-30.089023,-51.21019
5498,,TAVEIRA JUNIOR 321 ,,-30.087781,-51.211128
1248,,TAVEIRA JUNIOR 294 ,,-30.087474,-51.211241
6012,,TAVEIRA JUNIOR 101 ,,-30.086077,-51.212281
1244,,FORTALEZA DF 85 ,,-30.085224,-51.212913
6013,,TAVEIRA JUNIOR 92 ,,-30.085785,-51.212382
244,,JUCA BATISTA DF 7440 ,,-30.179688,-51.175884
2597,,JOAO DE OLIVEIRA REMIAO 1340 CEMITÉRIO JD. DA PAZ,,-30.088125,-51.131983
2155,,SAO MANOEL 368 ,,-30.037134,-51.204837
1985,,SAO MANOEL 2411 FRUTEIRA,,-30.053957,-51.197452
1982,,SAO MANOEL 2340 ,,-30.053521,-51.197895
1861,,SAO MANOEL 1803 SALAO DE BELEZA TE,,-30.049323,-51.201195
2140,,SAO MANOEL 1744 PONTO 1 VEICULOS,,-30.048714,-51.201524
6403,,SAO MANOEL 1641 ,,-30.048115,-51.202041
2139,,SAO MANOEL 1632 ,,-30.048022,-51.20201
5621,,INDUSTRIARIOS DF 9ºDP 9ª DELEGACIA,,-30.012553,-51.174187
3794,,INDUSTRIARIOS 406 ,,-30.014872,-51.173773
2142,,SAO MANOEL 1220A ,,-30.044238,-51.203928
2814,,CAPITAO PEDRO WERLANG 775 ,,-30.061636,-51.153057
2819,,CAPITAO PEDRO WERLANG 628 ,,-30.060344,-51.153536
2818,,CAPITAO PEDRO WERLANG DF 580 PRACA,,-30.059986,-51.153923
2808,,DR FELIX CONTREIRAS RODRIGUES  ,,-30.059299,-51.155041
2804,,CAPITAO PEDRO WERLANG DF 179 PRAÇA,,-30.058189,-51.157346
6174,,CAPITAO PEDRO WERLANG 159 ,,-30.058243,-51.157408
1712,,GEN GOMES CARNEIRO DF 1030 ,,-30.073238,-51.210431
1714,,GEN GOMES CARNEIRO 916 ,,-30.072158,-51.210489
1716,,GEN GOMES CARNEIRO DF 771 ,,-30.07077,-51.211196
1713,,GEN GOMES CARNEIRO 927 ,,-30.07237,-51.210467
1722,,GEN GOMES CARNEIRO 608 ,,-30.069441,-51.210983
1723,,GEN GOMES CARNEIRO AL 316 ESCOLA MARIA IMACULADA,,-30.06708,-51.210559
4950,,BERNARDINO SILVEIRA DE AMORIM 3830 ,,-30.005766,-51.092611
4939,,BERNARDINO SILVEIRA DE AMORIM 3680 ,,-30.005962,-51.094401
4949,,BERNARDINO SILVEIRA DE AMORIM 3875 ,,-30.005795,-51.092222
4938,,BERNARDINO SILVEIRA DE AMORIM 3695 ,,-30.00604,-51.094446
4936,,BERNARDINO SILVEIRA DE AMORIM 3560 ,,-30.005904,-51.096112
4934,,BERNARDINO SILVEIRA DE AMORIM DF 3440 ,,-30.005691,-51.097277
4927,,BERNARDINO SILVEIRA DE AMORIM 2890 ,,-30.002895,-51.100719
4923,,BERNARDINO SILVEIRA DE AMORIM 3272/3256 ,,-30.004713,-51.098731
4928,,BERNARDINO SILVEIRA DE AMORIM 2825 ,,-30.002892,-51.10084
4831,,BERNARDINO SILVEIRA DE AMORIM DF 2050 ,,-30.000142,-51.105872
6144,,BERNARDINO SILVEIRA DE AMORIM DF 1990 ,,-29.998308,-51.106874
4870,,BERNARDINO SILVEIRA DE AMORIM 2020 ,,-29.998446,-51.106751
4874,,BERNARDINO SILVEIRA DE AMORIM 2071 ,,-29.996466,-51.107062
4873,,BERNARDINO SILVEIRA DE AMORIM 1844 ,,-29.996364,-51.10698
4880,,BERNARDINO SILVEIRA DE AMORIM DF 1626 ,,-29.994498,-51.10708
4881,,BERNARDINO SILVEIRA DE AMORIM 1626 ,,-29.994313,-51.107016
4877,,BERNARDINO SILVEIRA DE AMORIM DF 1370 ,,-29.992618,-51.108387
4878,,BERNARDINO SILVEIRA DE AMORIM 1440 ,,-29.992638,-51.108276
4861,,BERNARDINO SILVEIRA DE AMORIM 911 ,,-29.988095,-51.110095
5291,,BERNARDINO SILVEIRA DE AMORIM 786 ,,-29.987925,-51.11007
4868,,BERNARDINO SILVEIRA DE AMORIM 453 ,,-29.984463,-51.111832
4864,,BERNARDINO SILVEIRA DE AMORIM DF 334 ,,-29.983877,-51.112061
5017,,BERNARDINO SILVEIRA DE AMORIM 191 ,,-29.981827,-51.113578
3127,,ADAO BAINO DF 701 ,,-30.016945,-51.155345
3141,,SAPE DF 1081 ,,-30.017237,-51.152806
3126,,SAPE 806 ,,-30.017509,-51.155613
3122,,SAPE DF 545 ,,-30.017763,-51.158328
3089,,SAPE  CAMPO DE FUTEBOL,,-30.018064,-51.161605
3080,,DR GASTAO SANTOS 95 ,,-30.018087,-51.163304
3079,,SAPE AL 50 ,,-30.017851,-51.163761
5035,,DOM DIOGO DE SOUZA DF 200 ,,-30.012449,-51.154897
1404,,JORACY CAMARGO DF 218 ,,-30.075456,-51.217218
6402,,JORACY CAMARGO 313 ,,-30.075408,-51.218232
1678,,JORACY CAMARGO 23 ,,-30.075556,-51.215114
2091,,SANTANA 440 PROMOTORIA MINISTERIO PUBLICO,,-30.04211,-51.211994
2087,,SANTANA 536 ED CAMPOS DA REDENCAO,,-30.043008,-51.211361
2116,,SANTANA 1275 ,,-30.048851,-51.207321
6401,,VOLUNTARIOS DA PATRIA 2298 ,,-30.01304,-51.211446
1684,,CINCO DE NOVEMBRO 120 EE BRIGADEIRO SILVA PAES,,-30.075352,-51.213462
6063,,OCTAVIO DE SOUZA 1237 ,,-30.086788,-51.22395
1032,,OCTAVIO DE SOUZA 995 ,,-30.085368,-51.221805
1041,,OCTAVIO DE SOUZA 805 ,,-30.084242,-51.220162
5939,,PALMIRA GOBBI 1035 ,,-29.978773,-51.188931
3728,,PALMIRA GOBBI 945 ,,-29.979919,-51.189296
3727,,PALMIRA GOBBI 820 ,,-29.980266,-51.189495
5662,,PALMIRA GOBBI 990 ,,-29.978641,-51.18898
3700,,PALMIRA GOBBI DF 130 ,,-29.986369,-51.191382
3212,,ERNESTINA AMARO TORELLY 365 ,,-30.045933,-51.149662
3213,,ERNESTINA AMARO TORELLY 358 ,,-30.045847,-51.149581
2453,,ALPES  ESQ. RENASCENÇA,,-30.097001,-51.183114
3699,,PALMIRA GOBBI 130 ,,-29.986694,-51.191573
6260,,ALPES 1080 ,,-30.092543,-51.193357
1274,,ALPES 1186 ,,-30.093569,-51.192497
1291,,ALPES 888 ,,-30.091548,-51.194581
5643,,ALPES 1265 ,,-30.093733,-51.192569
1290,,ALPES 893 ,,-30.091573,-51.194664
1276,,ALPES 293 ,,-30.086313,-51.197089
1278,,ALPES DF 369 ,,-30.086822,-51.196476
1277,,ALPES 411 ,,-30.087138,-51.196394
1293,,ALPES 546/584 ,,-30.088431,-51.195707
1280,,ALPES 193 ,,-30.085443,-51.198027
5524,,ALPES AL 57 ,,-30.084713,-51.199
6216,,AFONSO LOURENCO MARIANTE DF 6656 ,,-30.099383,-51.127027
2572,,AFONSO LOURENCO MARIANTE 6654 ,,-30.099482,-51.127301
2570,,AFONSO LOURENCO MARIANTE DF 6500 ,,-30.10055,-51.129429
2571,,AFONSO LOURENCO MARIANTE 6500 ,,-30.100464,-51.129391
6215,,AFONSO LOURENCO MARIANTE 6266 ,,-30.102235,-51.131701
6214,,AFONSO LOURENCO MARIANTE DF 6266 ,,-30.102474,-51.131817
2569,,AFONSO LOURENCO MARIANTE 5855 ,,-30.104467,-51.133122
2568,,AFONSO LOURENCO MARIANTE DF 5855 ,,-30.104456,-51.133224
2566,,AFONSO LOURENCO MARIANTE 5743 ,,-30.10537,-51.134407
2567,,AFONSO LOURENCO MARIANTE DF 5743 ,,-30.105311,-51.13446
6212,,AFONSO LOURENCO MARIANTE DF 5600 ,,-30.105356,-51.135525
6213,,AFONSO LOURENCO MARIANTE 5572 ,,-30.10529,-51.135491
6210,,AFONSO LOURENCO MARIANTE DF 5510 ,,-30.104472,-51.137342
6211,,AFONSO LOURENCO MARIANTE 5530 ,,-30.104558,-51.137065
5137,,AFONSO LOURENCO MARIANTE 4728 ,,-30.102447,-51.140034
5135,,AFONSO LOURENCO MARIANTE 4901 ,,-30.102413,-51.140078
2519,,AFONSO LOURENCO MARIANTE DF 4060 ,,-30.102627,-51.146976
2523,,AFONSO LOURENCO MARIANTE DF 4401 DMLU,,-30.102228,-51.144647
5460,,AFONSO LOURENCO MARIANTE 3950 ,,-30.102838,-51.148075
2498,,AFONSO LOURENCO MARIANTE DF 3706 C/BAIA,,-30.104839,-51.150938
2496,,AFONSO LOURENCO MARIANTE 3555 ,,-30.106078,-51.151774
2499,,AFONSO LOURENCO MARIANTE 3706 ,,-30.104765,-51.150969
2497,,AFONSO LOURENCO MARIANTE 3381 ,,-30.106284,-51.15196
2494,,AFONSO LOURENCO MARIANTE 3200 ,,-30.107875,-51.152997
2492,,AFONSO LOURENCO MARIANTE 2800 ,,-30.11005,-51.154887
2486,,AFONSO LOURENCO MARIANTE 2347 ,,-30.111227,-51.156074
2485,,AFONSO LOURENCO MARIANTE 2274 ,,-30.111344,-51.156346
2483,,AFONSO LOURENCO MARIANTE AL 2001 ,,-30.11222,-51.158816
2484,,AFONSO LOURENCO MARIANTE 2020 ,,-30.112198,-51.15869
2482,,AFONSO LOURENCO MARIANTE 1886 ,,-30.111407,-51.160279
5163,,AFONSO LOURENCO MARIANTE 1400 ,,-30.11338,-51.165104
2476,,AFONSO LOURENCO MARIANTE DF 1111 ,,-30.113846,-51.166634
2441,,AFONSO LOURENCO MARIANTE 926 ,,-30.114316,-51.168314
5694,,AFONSO LOURENCO MARIANTE 921 ,,-30.114402,-51.168326
2415,,AFONSO LOURENCO MARIANTE 781 ,,-30.115999,-51.170304
2416,,AFONSO LOURENCO MARIANTE 700/762 ,,-30.115919,-51.170274
2413,,AFONSO LOURENCO MARIANTE 489 ,,-30.116304,-51.172628
2414,,AFONSO LOURENCO MARIANTE 486 ,,-30.116251,-51.172439
1687,,PROF CLEMENTE PINTO DF 1285 ,,-30.080492,-51.21227
1694,,CINCO DE NOVEMBRO DF 420 ,,-30.073803,-51.210763
1693,,CINCO DE NOVEMBRO 280 ,,-30.074628,-51.211987
1691,,CINCO DE NOVEMBRO 249 ,,-30.074862,-51.212173
1685,,CINCO DE NOVEMBRO 127 ,,-30.07535,-51.213122
1683,,CINCO DE NOVEMBRO 53 ,,-30.075552,-51.214051
1682,,ANTONIO DIVAN 82 ,,-30.076425,-51.213601
946,,ANGELO BARBOZA 144 ,,-30.102038,-51.226144
5023,,BERNARDINO SILVEIRA DE AMORIM DF 235 ,,-29.982678,-51.112735
5022,,BERNARDINO SILVEIRA DE AMORIM 225 ,,-29.982527,-51.112946
3568,,CAIRU DF 413 ,,-30.003627,-51.202877
3566,,CAIRU 592 ,,-30.004127,-51.201257
1967,,SILVADO 555 ESCOLA,,-30.069771,-51.185087
2692,,SILVADO 37 ,,-30.065237,-51.182487
744,,ALVARO GUTERRES DF 451 ,,-30.113921,-51.24221
748,,ALVARO GUTERRES 83 ,,-30.11048,-51.243952
4378,,PASSO DA TAQUARA 950 ,,-30.191761,-51.089259
5730,,PASSO DA TAQUARA DF 480 ,,-30.191226,-51.09053
4376,,PASSO DA TAQUARA 100 ,,-30.190499,-51.091763
4372,,PASSO DA TAQUARA  CANTEIRO CENTRAL,,-30.189309,-51.093719
3365,,ALBERTO PASQUALINI 1295 ESQ. POSTO IPIRANGA,,-30.031546,-51.135221
3360,,ALBERTO PASQUALINI DF 1022 ,,-30.031204,-51.136404
3361,,ALBERTO PASQUALINI 1002 ,,-30.031082,-51.136561
3359,,ALBERTO PASQUALINI 875 ,,-30.030714,-51.138082
3362,,ALBERTO PASQUALINI 874 ,,-30.030603,-51.1382
3348,,ALBERTO PASQUALINI 725 ,,-30.030258,-51.139662
3349,,ALBERTO PASQUALINI 692 ,,-30.030127,-51.139849
3346,,ALBERTO PASQUALINI 515 ,,-30.030003,-51.142143
3347,,ALBERTO PASQUALINI 572 ,,-30.029926,-51.141361
4573,,B VILA SAO CARLOS DF 206 ,,-30.111731,-51.111768
3323,,ALBERTO PASQUALINI 355 ,,-30.03001,-51.143833
4574,,B VILA SAO CARLOS 162 ,,-30.111863,-51.11147
6395,,ALBERTO PASQUALINI AL 267 ,,-30.030019,-51.144998
2196,,VOLUNTARIOS DA PATRIA DF 1905 ,,-30.017724,-51.21341
4469,,JOAO ANTONIO SILVEIRA AL 5070 ,,-30.145345,-51.112937
6035,,DIARIO DE NOTICIAS 1555 ,,-30.097056,-51.248866
5786,,DIARIO DE NOTICIAS DF ICG DF IATE CLUBE GUAIBA,,-30.094136,-51.249737
2195,,VOLUNTARIOS DA PATRIA DF 1733 ,,-30.018719,-51.213829
6233,,DIARIO DE NOTICIAS DF 700 ,,-30.090388,-51.248785
832,,DIARIO DE NOTICIAS 700 ,,-30.090305,-51.248679
1443,,JOSE DE ALENCAR 310 ,,-30.059633,-51.228524
1444,,JOSE DE ALENCAR 546 ,,-30.059983,-51.225958
1445,,JOSE DE ALENCAR 515 ,,-30.059952,-51.226729
1468,,JOSE DE ALENCAR 705/707 ,,-30.060325,-51.223983
1467,,JOSE DE ALENCAR 702 ,,-30.060185,-51.224473
1474,,JOSE DE ALENCAR DF 1041 ,,-30.060649,-51.221039
1482,,JOSE DE ALENCAR 1330 ,,-30.060548,-51.21897
1362,,SILVEIRO AL 1353 ,,-30.072127,-51.231199
1368,,SILVEIRO 718 ,,-30.066116,-51.23004
6337,,SILVEIRO 589 ,,-30.065207,-51.229706
1432,,SILVEIRO 359 ,,-30.062857,-51.228684
1442,,SILVEIRO 99 ,,-30.060549,-51.22769
6282,,DONA SOFIA 188 ,,-30.067626,-51.228265
1363,,JANUARIO PEREIRA DA COSTA  RBS,,-30.070891,-51.230909
1605,,ERICO VERISSIMO DF 307 TEATRO RENASCENÇA - SALÃO ÁLVARO MOREIRA,,-30.047472,-51.21826
1602,,ERICO VERISSIMO EF GINÁSIO TESOURINHA,,-30.045184,-51.219312
1603,,ERICO VERISSIMO DF GINÁSIO TESOURINHA,,-30.045142,-51.219245
5575,,ERICO VERISSIMO 100 ,,-30.04549,-51.218969
1611,,ERICO VERISSIMO EF PÇ. PÇA. GARIBALDI,,-30.044094,-51.22042
1610,,ERICO VERISSIMO DF PÇ. PÇA. GARIBALDI,,-30.044365,-51.220202
1604,,ERICO VERISSIMO 307 TEATRO RENASCENÇA - SALÃO ÁLVARO MOREIRA,,-30.047416,-51.218354
3946,,REALENGO AL 36 ,,-29.997949,-51.158814
3945,,REALENGO 45 ,,-29.998008,-51.158708
6376,,MARECHAL MESQUITA AL 222 ,,-30.079255,-51.20324
1733,,MARECHAL MESQUITA 360 CONDOMINIOS,,-30.080312,-51.204183
3917,,GRACA 255 ,,-30.001697,-51.157697
2963,,ANITA GARIBALDI 2350 ,,-30.021703,-51.17269
2964,,ANITA GARIBALDI 2381 ,,-30.021618,-51.172273
6391,,DIARIO DE NOTICIAS DF BSS DF SETOR D EST. BSS,,-30.087412,-51.248024
816,,AFONSO ARINOS 257 ,,-30.100191,-51.238295
813,,AFONSO ARINOS DF 32 ,,-30.100136,-51.240352
3217,,BOM JESUS 700 ,,-30.044083,-51.149544
897,,AMIZADE 95 ,,-30.112852,-51.230421
6390,,BOM JESUS 651 ,,-30.043642,-51.150511
3031,,BOM JESUS DF 520 ESCOLA,,-30.043555,-51.15192
3029,,BOM JESUS DF 429 POSTO DE SAUDE BOM JESUS,,-30.04342,-51.153011
3032,,BOM JESUS 520 IGREJA METODISTA DE VILA JARDIM,,-30.043491,-51.151793
3026,,BOM JESUS 167 ,,-30.043329,-51.15495
3027,,BOM JESUS DF 145 ,,-30.043251,-51.155031
3022,,PATAGONIA 325 MECANICA GERAL,,-30.044095,-51.158052
3021,,PATAGONIA 302 ,,-30.044037,-51.158292
3003,,PATAGONIA AL 119 MERCADO BOM PRECO,,-30.043898,-51.15989
3004,,PATAGONIA 110 MERCADO BOM PRECO,,-30.043813,-51.160021
3001,,PATAGONIA DF 24 ,,-30.043879,-51.161046
3002,,PATAGONIA 24 ESTACIONAMENTO,,-30.043807,-51.161042
2999,,DR SINVAL SALDANHA 479 ,,-30.044128,-51.161268
3025,,SAO VICENTE DE PAULA 150 ,,-30.044473,-51.155941
3024,,SAO VICENTE DE PAULA 111 ,,-30.04455,-51.156221
3226,,DR MURTINHO AL 1210 ,,-30.042457,-51.148545
3227,,DR MURTINHO DF 1240 ,,-30.042537,-51.148459
3289,,IBANEZ ANDRE PITTHAN SOUZA DF 410 ,,-30.03697,-51.142122
3288,,IBANEZ ANDRE PITTHAN SOUZA 430 ,,-30.036999,-51.142202
2673,,TEN ALPOIM 757 ,,-30.067406,-51.174505
2644,,TEN ALPOIM 590 MAT DE CONST SAO JOAO,,-30.067436,-51.176263
2632,,TEN ALPOIM 179 ,,-30.065795,-51.180652
2693,,TEN ALPOIM 79 ,,-30.06534,-51.181707
4523,,JOAO ANTONIO SILVEIRA 7587 ,,-30.136138,-51.097181
5854,,JOAO ANTONIO SILVEIRA 7455 ,,-30.135038,-51.095798
4915,,WILSON SANT'ANNA VIEIRA AL 8 ,,-30.011151,-51.093354
6208,,JOAO ANTONIO SILVEIRA AL 7626 ,,-30.134996,-51.095868
2641,,TEN ALPOIM 372 ,,-30.066598,-51.17864
2643,,TEN ALPOIM 589 ,,-30.067508,-51.176269
3678,,AMYNTHAS JACQUES DE MORAES 310 ,,-29.988018,-51.192896
3679,,AMYNTHAS JACQUES DE MORAES 255/271 ,,-29.987738,-51.192549
6389,,AMYNTHAS JACQUES DE MORAES 50 ,,-29.989035,-51.190355
3694,,AMYNTHAS JACQUES DE MORAES 160 ,,-29.988484,-51.191673
